Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,SoC,SoH
3.3915470466484963,-0.0021683780687264,32.07216760942104,0.0,-0.007,0.0,-0.0,96.93730042718587
3.07803209783664,-3.4845820081431578,32.06083083807043,-3.491,1.428,2.5,-0.12481514371156553,96.93730042718587
3.4972233726519004,1.5119636968899013,32.07848903390586,1.506,4.214,5.453,-0.06084440097888977,96.93730042718587
3.517017295015261,1.5162060325598503,32.06615809549512,1.507,4.241,8.282,0.0006120886972177218,96.93730042718587
3.530559869426225,1.512926515065586,32.04302308435044,1.506,4.251,11.125,0.062239124124822846,96.93730042718587
3.5417428129734385,1.5150302501736728,32.006314745934844,1.507,4.262,13.969,0.123973559288727,96.93730042718587
3.5519566845222963,1.5125968235410576,31.95890748977954,1.506,4.273,16.86,0.18662742302886434,96.93730042718587
3.5609161922696804,1.5145259642748252,31.917689107532933,1.506,4.284,19.735,0.24901399959980308,96.93730042718587
3.5696663217730222,1.5106065735480063,31.879270509209235,1.506,4.295,22.594,0.31089283168366677,96.93730042718587
3.5781029616189266,1.511626853872513,31.851179591646037,1.507,4.3,25.469,0.3731599876719494,96.93730042718587
3.586058215082569,1.5127242461495845,31.801969581761035,1.507,4.311,28.36,0.43581912943371676,96.93730042718587
3.593226579664108,1.514731456405646,31.76617856632685,1.507,4.316,31.250000000000004,0.4985397100123358,96.93730042718587
3.600653599573758,1.5120924671479388,31.72571552287362,1.506,4.327,34.125,0.5608260456112325,96.93730042718587
3.607235311961398,1.5134219775681337,31.679548477630025,1.506,4.332,36.985,0.6228418886809626,96.93730042718587
3.6141716836248343,1.511619507117471,31.648901206099094,1.507,4.338,39.875,0.6854336125798974,96.93730042718587
3.6206863205965663,1.5119372099460708,31.612104522204483,1.506,4.343,42.766000000000005,0.748060154207719,96.93730042718587
3.626772794721598,1.513152920352681,31.583061683060038,1.507,4.354,45.641000000000005,0.8103901721512029,96.93730042718587
3.633010905145459,1.513785968074452,31.55551731730691,1.507,4.359,48.516000000000005,0.8727462666896736,96.93730042718587
3.63863058745644,1.5110922707891143,31.52199522899006,1.506,4.365,51.375,0.9346449943430073,96.93730042718587
