Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,SoC,SoH
3.382009705485036,-0.0008434910753257,58.04547667853552,0.0,-0.007,0.0,-0.0,91.2031672628842
3.125027324490124,-3.4348081839908544,57.98356508368446,-3.441,1.418,2.5159999999999982,-0.13160449068267996,91.2031672628842
3.474801382168946,1.5145587237045943,57.90767511838546,1.507,4.224,5.265999999999998,-0.06817716598940105,91.2031672628842
3.492686297686896,1.5172490340751996,57.77842874709959,1.507,4.251,7.7819999999999965,-0.010043850918440329,91.2031672628842
3.5046002501445077,1.5148849599662029,57.65731718089963,1.507,4.268,10.296999999999995,0.047975815330485484,91.2031672628842
3.514671059684801,1.5138957709676988,57.675937743232,1.507,4.278,12.827999999999996,0.10632646609478455,91.2031672628842
3.5238217763125173,1.5151591230581565,57.6398965697729,1.506,4.284,15.437999999999995,0.16654862707801402,91.2031672628842
3.53226583636613,1.5149410142904989,57.61787433769049,1.507,4.295,18.0,0.22565474445270603,91.2031672628842
3.540202031604686,1.5166641952827715,57.485897786600376,1.507,4.3,20.547,0.2844816443491553,91.2031672628842
3.5477850221381497,1.5154214545492828,57.400874514690486,1.507,4.311,23.141,0.3443449901546875,91.2031672628842
3.55480450803523,1.5155150059949951,57.354406120000135,1.507,4.316,25.687999999999995,0.40312731641156346,91.2031672628842
3.561471094223112,1.513012649745567,57.35653895033447,1.506,4.322,28.25,0.46215819776052325,91.2031672628842
3.5681577395449677,1.5146368363387286,57.28632805289859,1.507,4.327,30.797,0.5209064624244495,91.2031672628842
3.5740309824475727,1.514558186591246,57.17677896226604,1.507,4.332,33.36,0.5800207080746828,91.2031672628842
3.58015242136526,1.5141477104687475,57.1322180398064,1.507,4.343,35.922,0.6390958743375096,91.2031672628842
3.585700315846814,1.5144757506048294,57.11107639324749,1.507,4.349,38.469,0.6978378909642157,91.2031672628842
3.591038918204304,1.5159792851235343,57.02195357155381,1.507,4.354,41.032,0.7570076030656387,91.2031672628842
3.5963480456967627,1.514435306403034,56.87495324236206,1.507,4.359,43.563,0.815379049345961,91.2031672628842
3.601448815926835,1.5149783696316632,56.76495092242049,1.507,4.359,46.11,0.8741405610720232,91.2031672628842
3.6064517724228695,1.5155362918244268,56.69180497519707,1.507,4.365,48.672,0.933269903472283,91.2031672628842
3.61110776876478,1.5149762897963683,56.6754180990609,1.507,4.376,51.219,0.9920313345277112,91.2031672628842
3.615757478422531,1.5138361464319845,56.631030239167934,1.507,4.381,53.782,1.0511173984549034,91.2031672628842
3.620079819616155,1.516060045958466,56.5345083788382,1.506,4.386,56.313,1.1095514676794205,91.2031672628842
3.624702495097433,1.5144718658542768,56.39921076504312,1.506,4.392,58.86,1.1682933336281893,91.2031672628842
3.629004232586026,1.5152701115304084,56.3548328685812,1.507,4.397,61.391,1.2266969561146792,91.2031672628842
3.633034278981772,1.515720222729159,56.272066483874696,1.506,4.397,63.938,1.2854872421192145,91.2031672628842
3.6371339651388497,1.5134147521175787,56.17753540811542,1.506,4.403,66.5,1.3445338116763437,91.2031672628842
3.641099960321976,1.5149998282921489,56.1065652596241,1.507,4.403,69.032,1.4029500877339942,91.2031672628842
3.64483580953037,1.514106052458694,56.03086603538659,1.507,4.408,71.578,1.461654707279358,91.2031672628842
3.648805928341862,1.515299301668114,55.92036129901375,1.507,4.408,74.14099999999999,1.5207978791597596,91.2031672628842
3.6524566403899295,1.5157588878725174,55.856260578123255,1.507,4.413,76.672,1.5792203407355634,91.2031672628842
3.656041221888896,1.5158954728026088,55.77109719162244,1.507,4.419,79.235,1.63838678158457,91.2031672628842
3.659598075047285,1.5155473823462076,55.72252853826534,1.506,4.424,81.75,1.6964318184236196,91.2031672628842
3.66303853709904,1.515648889474986,55.63587834443418,1.507,4.424,84.31299999999999,1.7555886349560883,91.2031672628842
3.666565272481845,1.5157894724119518,55.575506719554426,1.507,4.424,86.828,1.8136429437763038,91.2031672628842
3.6696761895880754,1.515788088178056,55.486302105146926,1.507,4.43,89.422,1.8735207726259004,91.2031672628842
3.6730949862203386,1.5147079618468733,55.429715955027554,1.507,4.43,91.969,1.9322717960370563,91.2031672628842
3.6762055773099496,1.5158878793510078,55.31218475609174,1.507,4.435,94.5,1.990699229379647,91.2031672628842
3.679221340064538,1.5155857995961708,55.26788583365949,1.507,4.44,97.047,2.0494843015100677,91.2031672628842
3.6825253421363695,1.5158942655718792,55.24578078243216,1.507,4.44,99.578,2.1079119809991567,91.2031672628842
3.685512122757696,1.5138482761063674,55.20395026944462,1.507,4.446,102.141,2.166998518355866,91.2031672628842
3.688287874331788,1.5153699659877962,55.103895500047045,1.507,4.446,104.657,2.2250598370342036,91.2031672628842
3.691404459533152,1.5159506459968632,55.00050508024625,1.506,4.451,107.188,2.2834896896150942,91.2031672628842
3.694188246185401,1.5159821214749267,54.942427670800384,1.507,4.451,109.75,2.342636426263317,91.2031672628842
3.697289219590471,1.5146725881810787,54.88798169745072,1.507,4.457,112.36,2.4028392492237307,91.2031672628842
3.699883869992347,1.5151311438782549,54.80048592994383,1.507,4.457,114.891,2.461237515428042,91.2031672628842
3.702471746888764,1.5144802658165937,54.73008442864942,1.507,4.462,117.422,2.5196106945958516,91.2031672628842
3.705286001185777,1.514903233134955,54.67401566903016,1.507,4.462,119.969,2.5783692920003496,91.2031672628842
3.708167244309864,1.5153319153853473,54.60455068730902,1.507,4.467,122.5,2.63677529661593,91.2031672628842
3.710635095994355,1.5150149905372146,54.51359245796598,1.507,4.467,125.032,2.69519215730856,91.2031672628842
3.7131262661011535,1.514893868304583,54.44844121982703,1.507,4.473,127.594,2.754296435261023,91.2031672628842
3.715607919681884,1.516955280967961,54.39179310000815,1.507,4.473,130.11,2.8124184951974924,91.2031672628842
3.718190793012297,1.5159018734130625,54.375848363045954,1.507,4.478,132.641,2.870846467918448,91.2031672628842
3.72073382608849,1.515271894365507,54.28438395509654,1.507,4.478,135.15699999999998,2.9289040289878563,91.2031672628842
3.72309208189874,1.514431901384325,54.18462134244014,1.507,4.478,137.672,2.9869063432210146,91.2031672628842
3.7252041984698576,1.5155477327052669,54.12899137856474,1.507,4.484,140.188,3.0449744730215627,91.2031672628842
3.727646856913004,1.51537742439208,54.05444184173573,1.507,4.484,142.703,3.1030130005189562,91.2031672628842
3.729927568015735,1.5152419792304248,54.03834537887762,1.507,4.489,145.219,3.1610694153915735,91.2031672628842
3.7319633619874906,1.5173276389444803,53.999824154520624,1.507,4.489,147.735,3.2192057422038705,91.2031672628842
3.7343472937526574,1.5170941120322543,53.972391465521774,1.507,4.489,150.25,3.2773100183531865,91.2031672628842
3.736361970788996,1.5146651198277283,53.93241510407466,1.507,4.494,152.78199999999998,3.3357133885202277,91.2031672628842
3.738442603989232,1.5153534681315346,53.8579636005768,1.507,4.494,155.313,3.394120223851363,91.2031672628842
3.7406578621676654,1.5131520745650338,53.75670322601656,1.507,4.494,157.828,3.4520735210786935,91.2031672628842
3.7426629928339312,1.5146673387092744,53.71384468589099,1.507,4.5,160.344,3.5101079186306743,91.2031672628842
3.74480672403454,1.5161092063738542,53.63503612812925,1.507,4.5,162.86,3.5681975612646126,91.2031672628842
3.746731367496895,1.5138542108133342,53.61666490629159,1.507,4.5,165.375,3.6261777501120083,91.2031672628842
3.748753894303863,1.5137789540792437,53.55677982357574,1.507,4.505,167.891,3.68417810925471,91.2031672628842
3.7508201265478673,1.51502635143628,53.47182090691266,1.507,4.505,170.422,3.7425723364047467,91.2031672628842
3.752625656637928,1.5152085473345578,53.42169221009967,1.507,4.505,172.938,3.8006274703360736,91.2031672628842
3.754622587559791,1.5143132471040135,53.3402572430256,1.507,4.511,175.453,3.8586252401437973,91.2031672628842
3.756697446394083,1.5160924488358791,53.24366793161904,1.507,4.511,177.969,3.9167142407135693,91.2031672628842
3.758196826793123,1.5146746121650665,53.18783552880424,1.507,4.511,180.5,3.975094910645357,91.2031672628842
3.760114254432388,1.5139511437131887,53.124647206597885,1.507,4.516,183.016,4.033101867224614,91.2031672628842
3.7617411281013,1.5127048609694382,53.13468292129318,1.507,4.516,185.532,4.091061072547629,91.2031672628842
3.763560078305736,1.5144662410321408,53.089485679847215,1.507,4.521,188.047,4.1490647019796025,91.2031672628842
3.765145432176251,1.5149485352235843,52.97419329864198,1.507,4.521,190.578,4.207455929830258,91.2031672628842
3.766762797506445,1.51524556516347,52.91434000999785,1.507,4.521,193.094,4.265512482097706,91.2031672628842
3.7684880790058704,1.5148265356615986,52.90018065251001,1.507,4.521,195.61,4.323552979272347,91.2031672628842
3.7700816915972073,1.5148274427160937,52.83853732826169,1.507,4.527,198.125,4.381570442626832,91.2031672628842
3.7715183519341418,1.5152960629499874,52.79325222756293,1.507,4.527,200.672,4.440344276733216,91.2031672628842
3.77281230930895,1.5169148927801002,52.7011217710168,1.507,4.527,203.188,4.498464789198441,91.2031672628842
3.774358726408514,1.5142476650555765,52.64622376895586,1.507,4.527,205.703,4.5564600472322265,91.2031672628842
3.775623299089392,1.516532199204858,52.61466280654837,1.507,4.532,208.219,4.6145658968137155,91.2031672628842
