Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,SoC,SoH
3.690743645251744,-0.0034472528192537,27.15538537882203,0.0,0.003,0.0,-0.0,78.91723077548612
3.1853042686336925,-3.5851728760729635,27.14095310659907,-3.572,1.462,2.5159999999999982,-0.15875097638445865,78.91723077548612
3.878258789224154,1.5072753585380518,27.18733847117968,1.5,4.607,8.468999999999994,-0.0008356988278158638,78.91723077548612
3.89725803987422,1.5055248968280583,27.248656619708992,1.5,4.64,14.327999999999996,0.1544055422490808,78.91723077548612
3.907439651892184,1.507550620565716,27.27978301648663,1.498,4.65,20.516,0.31858464392714503,78.91723077548612
3.913746662681637,1.5088876531142976,27.294644961825863,1.498,4.656,26.407,0.47502240573624593,78.91723077548612
3.918827541356258,1.506456783382515,27.294784217950266,1.5,4.661,32.266,0.6303597377018163,78.91723077548612
3.922756472726816,1.5079409835287998,27.2834710683262,1.5,4.667,38.125,0.7858501120203901,78.91723077548612
3.926625728996928,1.5075209352476278,27.277400670085505,1.5,4.672,44.032,0.9425706771583976,78.91723077548612
3.92973255779668,1.509017461072617,27.257489078903408,1.5,4.672,49.86,1.0973487640770674,78.91723077548612
3.932758577939845,1.5076980978409389,27.23588357660347,1.5,4.677,55.719,1.2528140933925975,78.91723077548612
3.9357659093660256,1.5063964284270348,27.21832926240292,1.498,4.677,61.61,1.4089935711515673,78.91723077548612
3.938778731157407,1.5083402150093432,27.191106506218013,1.498,4.683,67.43799999999999,1.5637021937646534,78.91723077548612
3.941196864913246,1.507806845164244,27.16907510058104,1.5,4.688,73.344,1.7204259454872795,78.91723077548612
3.943802446597101,1.5076788658588467,27.15484651172591,1.5,4.688,79.18799999999999,1.8754912800701493,78.91723077548612
3.9464443769382536,1.5060020949686987,27.131310822394727,1.498,4.688,85.06299999999999,2.0312058007176033,78.91723077548612
3.948936211123256,1.5064491546657142,27.1196004502998,1.5,4.694,90.891,2.1857204595696436,78.91723077548612
3.9516177693897294,1.5079085576381432,27.100444207098917,1.5,4.694,96.766,2.3416321007401675,78.91723077548612
3.953720928620342,1.507539778363234,27.083581121989923,1.498,4.699,102.578,2.495834116956476,78.91723077548612
3.956226154273818,1.5074404894913225,27.062323918056467,1.5,4.699,108.422,2.6508749344408944,78.91723077548612
3.9587043335880088,1.5062670272237109,27.041976246191503,1.498,4.704,114.25,2.805370912702566,78.91723077548612
3.960532438042012,1.5107054346089244,27.01933269606848,1.5,4.704,120.078,2.960322133015288,78.91723077548612
3.962743026710195,1.5067199249937524,26.992343272117957,1.5,4.704,125.969,3.1165351501028784,78.91723077548612
3.964463860890249,1.5085223526312552,26.98607410954456,1.498,4.71,131.813,3.271687237615395,78.91723077548612
3.9663929993426335,1.5072599290236823,26.97003156667897,1.5,4.71,137.703,3.427929714256771,78.91723077548612
3.9685271013544634,1.506588414112805,26.946106942094097,1.498,4.71,143.53199999999998,3.5824851716991137,78.91723077548612
3.970456936051152,1.5061158880186425,26.93218806110557,1.498,4.715,149.40699999999998,3.738211458087322,78.91723077548612
3.9725721928493054,1.5085167077694497,26.90548265947291,1.5,4.715,155.235,3.892938183348303,78.91723077548612
3.974389968863657,1.5080075839715028,26.89664367577601,1.498,4.721,161.063,4.047612688400118,78.91723077548612
3.976013873578673,1.50844280587832,26.880475669687304,1.498,4.721,166.938,4.203579568676155,78.91723077548612
3.9780558308519858,1.506300550503776,26.86548424848016,1.5,4.721,172.78199999999998,4.358503143009853,78.91723077548612
3.9796758896993913,1.508207659116556,26.8509406061475,1.5,4.726,178.641,4.51402101541185,78.91723077548612
3.98141901590812,1.5091022843451387,26.827916410511204,1.498,4.726,184.469,4.6688078025504876,78.91723077548612
3.983019700015031,1.5082656578793636,26.815647992891417,1.5,4.726,190.297,4.823508777929369,78.91723077548612
3.9846198925315055,1.508297724102163,26.792525142886976,1.498,4.731,196.172,4.979460657337011,78.91723077548612
3.986250014365857,1.5092927115590549,26.78275912145985,1.498,4.731,202.0,5.134266976363534,78.91723077548612
3.987760108288512,1.5079336821609433,26.76078539498375,1.5,4.731,207.828,5.288933901396461,78.91723077548612
3.989533975032856,1.510776272960261,26.75326242095236,1.5,4.731,213.657,5.4439189761342845,78.91723077548612
3.9908479534450736,1.5074914202673724,26.73880985631331,1.5,4.737,219.485,5.598540538902315,78.91723077548612
3.9922745131377937,1.50600166750265,26.71965497275429,1.498,4.737,225.313,5.753009299539914,78.91723077548612
3.993770542810577,1.5040296610345754,26.708472167522903,1.5,4.737,231.188,5.9085198785025685,78.91723077548612
3.995163426121493,1.5061754437143815,26.686416973912117,1.498,4.742,237.016,6.063006463154999,78.91723077548612
3.996931448399387,1.50869059603547,26.673849140794665,1.5,4.742,242.844,6.217751023924081,78.91723077548612
3.9982965428255097,1.5079617763567574,26.663797051424275,1.498,4.742,248.657,6.372022744220006,78.91723077548612
3.999577546983738,1.5042513345316166,26.64947494896135,1.5,4.748,254.563,6.528376930724498,78.91723077548612
4.0008276217261,1.5092716183876749,26.635894431942337,1.498,4.748,260.391,6.683181086250071,78.91723077548612
4.002205574513333,1.5057973210861595,26.616219119934488,1.5,4.748,266.235,6.8380529032501745,78.91723077548612
4.003560830525599,1.5082811681480592,26.61235684271837,1.5,4.748,272.047,6.992330754148435,78.91723077548612
4.004819818078645,1.5090831765382118,26.60054527162568,1.5,4.748,277.875,7.147115581422539,78.91723077548612
4.006140801453936,1.5082318762966114,26.58886017600769,1.498,4.753,283.75,7.303060652433624,78.91723077548612
4.007361899103899,1.5069795698547308,26.57371923678148,1.498,4.753,289.578,7.457629715326933,78.91723077548612
4.008533997186553,1.5072282481928754,26.5602527130572,1.498,4.753,295.422,7.61264870371452,78.91723077548612
4.009612792059572,1.5084298941371097,26.553432023670968,1.498,4.753,301.235,7.766968314703967,78.91723077548612
4.011000356407909,1.507831375383038,26.53704050150814,1.5,4.753,307.063,7.921624746255028,78.91723077548612
4.012119678861063,1.5071401526801802,26.536141806930576,1.5,4.758,312.875,8.075785885880919,78.91723077548612
4.013189398063922,1.5070996837929291,26.517687736210704,1.498,4.758,318.719,8.230791651371941,78.91723077548612
4.014284391018041,1.506100730324586,26.51242685928468,1.5,4.758,324.516,8.38444887637241,78.91723077548612
4.015148733390855,1.5075073329722264,26.500482967700663,1.498,4.758,330.36,8.539496568733812,78.91723077548612
4.016086112802923,1.5076813723525375,26.49057349836056,1.5,4.758,336.235,8.695384719865402,78.91723077548612
4.01709906492963,1.5067707783392312,26.480158702023385,1.498,4.764,342.063,8.849932367266732,78.91723077548612
4.018286516371178,1.5084564562667393,26.47432975200059,1.498,4.764,347.891,9.004652912604309,78.91723077548612
4.019203288553745,1.5097637672208906,26.455946269113134,1.498,4.764,353.703,9.159082414403958,78.91723077548612
4.019951095976679,1.5087034983712253,26.451441826087997,1.5,4.764,359.516,9.31343001641847,78.91723077548612
4.020861045090396,1.5085444246170536,26.438815538363052,1.498,4.764,365.328,9.467734795082674,78.91723077548612
4.0219161789028215,1.5059898524089517,26.42558174271882,1.498,4.769,371.157,9.622228848244273,78.91723077548612
4.022764726341826,1.5059287675079531,26.416416874018385,1.5,4.769,376.969,9.776266078678079,78.91723077548612
4.0237671340868335,1.5071085011066183,26.402774381963894,1.5,4.769,382.782,9.930450504824515,78.91723077548612
4.0244432605510605,1.505967318759433,26.39745791743114,1.498,4.769,388.578,10.084067614762175,78.91723077548612
4.025225982849379,1.5059781115492898,26.39549560595197,1.498,4.769,394.391,10.238136396636758,78.91723077548612
