Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,SoC,SoH
3.251246326535138,-0.0024295750745027,31.367092340830315,-0.0006,0.002,0.0,-0.0,93.89484831400199
3.0484265884792863,-2.259076929798671,31.345552762641308,-2.2691,1.968,2.530999999999999,-0.08457634334798192,93.89484831400199
3.359621011162221,1.4894428429099746,31.34456231382112,1.4995,4.085,5.594000000000001,-0.017093002057276034,93.89484831400199
3.380659440066482,1.491515302998345,31.313590108908183,1.4995,4.111,8.5,0.047020435420061665,93.89484831400199
3.395999428745025,1.4917047402371055,31.28605090216948,1.4995,4.136,11.375,0.11045799357376154,93.89484831400199
3.4093315246085343,1.4922119435715104,31.25052915961485,1.4995,4.149,14.25,0.1739171215060873,93.89484831400199
3.4215651324042096,1.4898957926750545,31.22269106539469,1.4995,4.161,17.141,0.237630366427967,93.89484831400199
3.4326611290523936,1.4915090071387422,31.19194623579947,1.4995,4.161,20.016,0.30105960066241194,93.89484831400199
3.443647186687348,1.4882325797075209,31.139929698101263,1.4995,4.174,22.906,0.3646797068027789,93.89484831400199
3.453832707036502,1.4910421337708242,31.10393456720952,1.4995,4.187,25.75,0.4274053678390348,93.89484831400199
3.463711275687268,1.4914639345336826,31.06448421017886,1.4995,4.2,28.641,0.49118567208600444,93.89484831400199
3.47302444074556,1.4886145204308048,31.019122796249853,1.4995,4.212,31.531,0.554822105720935,93.89484831400199
3.481959609488376,1.491003826701737,30.98469142772654,1.4995,4.212,34.375,0.6175461552425489,93.89484831400199
3.49069424562559,1.4925111227866148,30.950230417348816,1.4995,4.225,37.266,0.6813712409849533,93.89484831400199
3.498840689171561,1.492410644225456,30.906707755513505,1.4995,4.238,40.156,0.7451699542272725,93.89484831400199
3.5067420664282336,1.4887520463045771,30.876898099775627,1.4995,4.238,43.031,0.8084819435012858,93.89484831400199
3.514612379347983,1.4904772150980583,30.83806526515511,1.4995,4.25,45.875,0.8711838393491689,93.89484831400199
3.522226600594476,1.4924522349193563,30.79915612037413,1.4995,4.263,48.735,0.9343220417064096,93.89484831400199
3.529164116180868,1.489510458008994,30.77406759262776,1.4995,4.263,51.594,0.9973137593907621,93.89484831400199
3.536430795287891,1.4892625439490508,30.73879981965732,1.4995,4.276,54.453,1.06029499273619,93.89484831400199
3.5431877971150616,1.4911141544026485,30.714212788799788,1.4995,4.276,57.328,1.1237074351131495,93.89484831400199
3.5503030247198963,1.4922198845184929,30.68146733494698,1.4995,4.288,60.203,1.1871669007492263,93.89484831400199
3.5565620765194725,1.490239467795479,30.646142239005155,1.4995,4.288,63.11,1.2512475394558653,93.89484831400199
3.563196332338202,1.490897104529197,30.603193974554827,1.4995,4.301,66.094,1.3170545601077417,93.89484831400199
3.569569358286913,1.4895079228111874,30.56067708724964,1.4995,4.301,68.985,1.3807512183342594,93.89484831400199
3.575514316478753,1.4891742002649784,30.52325320915811,1.4995,4.314,71.875,1.4444115775913948,93.89484831400199
3.581336914230906,1.492083192610318,30.493921489533488,1.4995,4.314,74.76599999999999,1.508218363516949,93.89484831400199
3.587237023037275,1.4895254627564614,30.463485117844844,1.4995,4.326,77.656,1.5718937388120993,93.89484831400199
3.592794261453182,1.4906595144292067,30.428672505903407,1.4995,4.326,80.61,1.6370287791242217,93.89484831400199
3.598410023643502,1.4909307053765364,30.387911548253747,1.4995,4.339,83.51599999999999,1.7011170874171655,93.89484831400199
3.603936200587158,1.489513506173788,30.36089335997744,1.4995,4.339,86.5,1.7668630371304297,93.89484831400199
3.609197899917412,1.490480834078411,30.33482158012364,1.4995,4.339,89.438,1.831637515785621,93.89484831400199
3.614234077582745,1.4877637868458071,30.29463549818361,1.4995,4.352,92.344,1.895589692700759,93.89484831400199
3.6192601921990346,1.4934566166393817,30.26905763908744,1.4995,4.352,95.266,1.9601400368146968,93.89484831400199
3.624615704372445,1.4891088111919537,30.233682877234447,1.4995,4.364,98.266,2.026220553030919,93.89484831400199
3.629475510209559,1.488368907336373,30.20555675083625,1.4995,4.364,101.203,2.0908812340323517,93.89484831400199
3.634523617266263,1.491297541863145,30.18395761844295,1.4995,4.377,104.141,2.1556912058114803,93.89484831400199
3.639181445362457,1.4894129700127356,30.148963397067003,1.4995,4.377,107.125,2.221432717938001,93.89484831400199
3.643666793850412,1.4917295878202856,30.11221292538498,1.4995,4.377,110.11,2.2872985493499964,93.89484831400199
3.648092811690896,1.4880370665294398,30.08536070564885,1.4995,4.39,113.063,2.352296989631928,93.89484831400199
3.652844315453354,1.491013851019629,30.048962414369527,1.4995,4.39,116.063,2.4184620436698854,93.89484831400199
3.656783803835591,1.4915957085746117,30.01487492445768,1.4995,4.39,119.016,2.4836159277829286,93.89484831400199
3.661439208811672,1.4896968107584112,29.98677088328576,1.4995,4.402,121.969,2.548686866787221,93.89484831400199
3.665649853209273,1.4904270544551288,29.96092360387093,1.4995,4.402,124.969,2.6148258812103404,93.89484831400199
3.6697927872340936,1.4911420832955296,29.92640296751216,1.4995,4.415,127.953,2.680643715031474,93.89484831400199
3.6740813375027,1.4885235897280351,29.888463664428777,1.4995,4.415,130.938,2.746367988796845,93.89484831400199
3.677942832051584,1.4914802514223835,29.85151455968332,1.4995,4.415,133.938,2.8125537397638287,93.89484831400199
3.6821320968004954,1.491267847836337,29.81748932821259,1.4995,4.415,136.938,2.878730065134438,93.89484831400199
3.685816842760172,1.487699140292405,29.78974099951053,1.4995,4.428,139.969,2.9454302115570172,93.89484831400199
3.6896317792328257,1.4908657713621698,29.75261210568358,1.4995,4.428,142.985,3.0119415396716245,93.89484831400199
3.6938433156918578,1.489726118287657,29.720407468567743,1.4995,4.428,146.0,3.0783799889832175,93.89484831400199
3.697617002736487,1.4910287110871372,29.70058629311734,1.4995,4.44,149.016,3.1448985862549255,93.89484831400199
3.7012115830603145,1.4920923873920688,29.667139625708064,1.4995,4.44,152.047,3.2117957014172736,93.89484831400199
3.704816207287763,1.490125206545102,29.637728449023832,1.4995,4.44,155.078,3.278604619143071,93.89484831400199
3.70854153306614,1.492515189383322,29.60826750271356,1.4995,4.453,158.141,3.3462271616166968,93.89484831400199
3.711976692970562,1.494063105088549,29.58969141801091,1.4995,4.453,161.235,3.414604940503118,93.89484831400199
3.715383211785536,1.493168015035679,29.56597319773234,1.4995,4.453,164.344,3.4832730576413526,93.89484831400199
3.719005146684285,1.4898790160188222,29.532704439356102,1.4995,4.453,167.406,3.5507541227335833,93.89484831400199
