Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,SoC,SoH
4.186431294608572,-0.0001056310280632,26.882421922359026,0.0004,0.0,0.0,1.7789060856417256,100.0,88.82656528835365
4.186280235374665,-0.0002090156743232,26.881618625470296,0.0004,4.202,9.344,1.7789060856417256,99.99996946230033,88.82656528835365
3.9594439471492144,-1.9996297636585043,26.90374008850755,1.9992,2.887,20.406,1.7789060856417256,99.65410345467038,88.82656528835365
4.169895722900153,-0.0029595882889167,26.967378560608697,0.0004,4.185,31.203000000000003,1.7789060856417256,99.653603812558,88.82656528835365
3.947152479755984,-1.9997471587040008,27.007222930385925,1.9992,2.88,42.047,1.7789060856417256,99.31453391771744,88.82656528835365
4.1601017535255975,0.001119101774781,27.07516085598255,0.0004,4.175,52.859,1.7789060856417256,99.31472310862293,88.82656528835365
3.9381488612511553,-1.9985347806293536,27.116175877936804,1.9992,2.855,63.672,1.7789060856417256,98.97682749971621,88.82656528835365
4.152558578886116,-0.0014320320552494,27.17779904878348,0.0004,4.167,74.422,1.7789060856417256,98.97658679431362,88.82656528835365
3.930867092734713,-1.998535524893287,27.217945243501603,1.9992,2.848,85.203,1.7789060856417256,98.63969102845407,88.82656528835365
4.146517489896668,-0.0027173025649166,27.29083742085783,0.0004,4.161,96.047,1.7789060856417256,98.63923029246006,88.82656528835365
3.924913945239464,-1.9991055161836604,27.319751998223783,1.9992,2.843,106.844,1.7789060856417256,98.30173831537955,88.82656528835365
4.1411745428587565,-0.002825102296032,27.371982166235465,0.0004,4.156,117.64,1.7789060856417256,98.30126142156642,88.82656528835365
3.919915150366988,-1.995307890031192,27.404883188290206,1.9992,2.839,128.422,1.7789060856417256,97.9648785438066,88.82656528835365
4.136443864779646,-0.002425285322474,27.45537254281546,0.0004,4.151,139.219,1.7789060856417256,97.9644691035185,88.82656528835365
3.915087226799271,-1.9989407160401005,27.490932039514167,1.9992,2.836,150.062,1.7789060856417256,97.62556720154211,88.82656528835365
4.131877037668463,-0.0007799817820943,27.53594129400968,0.0004,4.146,160.844,1.7789060856417256,97.62543570678996,88.82656528835365
3.910739039629117,-1.9969076213425143,27.569856231223877,1.9992,2.833,171.703,1.7789060856417256,97.28637892002794,88.82656528835365
4.127679638592535,-0.004358574346093,27.623992956068246,0.0004,4.142,182.484,1.7789060856417256,97.28564418940941,88.82656528835365
3.906676442767788,-1.998712751387989,27.64459026267566,1.999,2.831,193.25,1.7789060856417256,96.94918732522585,88.82656528835365
4.123912608572285,-0.0022947293377278,27.687825864712288,0.0004,4.138,204.047,1.7789060856417256,96.94879992559396,88.82656528835365
3.9027998376980593,-1.9990874140752877,27.718020744805955,1.999,2.827,214.875,1.7789060856417256,96.61034201717594,88.82656528835365
4.119802163021428,-0.0009592610260294,27.765384611322663,0.0002,4.134,225.672,1.7789060856417256,96.61018007329774,88.82656528835365
3.898801350145082,-1.9994075571422223,27.789634479977124,1.9992,2.823,236.453,1.7789060856417256,96.27313730781337,88.82656528835365
4.115919418517316,-0.0022256034868853,27.8502858516484,0.0004,4.13,247.234,1.7789060856417256,96.27276213490207,88.82656528835365
3.895419604917216,-1.999002635436479,27.87231170057125,1.9992,2.82,258.031,1.7789060856417256,95.93528752630284,88.82656528835365
4.112423900216745,-0.0022779618880764,27.91842130283685,0.0004,4.126,268.797,1.7789060856417256,95.93490406153882,88.82656528835365
3.891675710292562,-1.9965294099430653,27.94298709513657,1.9992,2.818,279.734,1.7789060856417256,95.59347651415942,88.82656528835365
4.108851001168843,0.0001338013708706,27.993106824159792,0.0004,4.123,290.531,1.7789060856417256,95.59349910270657,88.82656528835365
3.8882777317652217,-1.995480824517979,28.00588270526622,1.9992,2.815,301.297,1.7789060856417256,95.25758629067818,88.82656528835365
4.105381997707583,-0.0028890291275946,28.050759113429063,0.0004,4.119,312.062,1.7789060856417256,95.2571000059968,88.82656528835365
3.884572878560991,-1.9973097399215365,28.075485166815277,1.999,2.813,322.906,1.7789060856417256,94.9184433910685,88.82656528835365
4.101590141001415,-0.0013798481544041,28.117529443396155,0.0004,4.116,333.703,1.7789060856417256,94.91821044304352,88.82656528835365
3.8813239194376825,-1.9951808011650287,28.13905451488615,1.9992,2.811,344.531,1.7789060856417256,94.58041394844126,88.82656528835365
4.0980849865288125,-0.0018127810572083,28.18087476245976,0.0004,4.113,355.234,1.7789060856417256,94.58011057642774,88.82656528835365
3.8781576783391376,-1.9964331190626856,28.199487721882285,1.9992,2.809,366.109,1.7789060856417256,94.24063489737512,88.82656528835365
4.094829365285414,0.0009244093200005,28.252639673214947,0.0004,4.109,376.89,1.7789060856417256,94.24079072627181,88.82656528835365
3.874672104621996,-1.9953774851510824,28.262605070463973,1.9992,2.806,387.765,1.7789060856417256,93.90149454836828,88.82656528835365
4.091205659175139,-0.0037985726780167,28.32139594703052,0.0004,4.106,398.531,1.7789060856417256,93.90085510888368,88.82656528835365
3.871527240923321,-1.998233991339728,28.333066716425037,1.9992,2.803,409.297,1.7789060856417256,93.56447883762395,88.82656528835365
4.087628241311844,-0.002978646527774,28.38190034668912,0.0004,4.102,420.078,1.7789060856417256,93.56397672325535,88.82656528835365
3.868364841257717,-1.9956292538655476,28.39672158069934,1.9992,2.801,430.906,1.7789060856417256,93.22610430282714,88.82656528835365
4.084332176398075,-0.0001015752887993,28.44674435446684,0.0002,4.099,441.687,1.7789060856417256,93.22608718014692,88.82656528835365
3.8652571222600094,-1.9977903475306285,28.45670942945675,1.9992,2.799,452.453,1.7789060856417256,92.88978559045648,88.82656528835365
4.081146394927496,0.0002735165621335,28.49676076348876,0.0004,4.095,463.265,1.7789060856417256,92.88983183008116,88.82656528835365
3.8619282303954288,-1.9962685863504448,28.512656005846083,1.9992,2.796,474.125,1.7789060856417256,92.55085233207807,88.82656528835365
4.077722915899237,-0.0029205722452917,28.56272115117737,0.0004,4.093,484.953,1.7789060856417256,92.55035786106767,88.82656528835365
3.8589106287307193,-1.995985518187884,28.57292841437833,1.9992,2.793,495.812,1.7789060856417256,92.21145763905072,88.82656528835365
4.074289510295893,-0.0007093090710272,28.618436605724373,0.0004,4.089,506.609,1.7789060856417256,92.21133789243466,88.82656528835365
3.855316374355729,-2.002726459272368,28.63924610818518,1.999,2.79,517.437,1.7789060856417256,91.87226387107559,88.82656528835365
4.07094133968717,-0.0020492696096137,28.669876018709616,0.0004,4.085,528.265,1.7789060856417256,91.87191691700997,88.82656528835365
3.8523886530834135,-1.9980687372880568,28.685266626029225,1.9992,2.787,539.031,1.7789060856417256,91.5355684640848,88.82656528835365
4.067608592976712,-0.0057194273554037,28.73205338220564,0.0004,4.082,549.812,1.7789060856417256,91.53460433268201,88.82656528835365
3.84917339270204,-1.9976067358390583,28.73769714774004,1.9992,2.784,560.625,1.7789060856417256,91.19686562985594,88.82656528835365
4.064209129614826,0.0004347551596973,28.77797529975393,0.0004,4.079,571.437,1.7789060856417256,91.19693912783814,88.82656528835365
