Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,SoC,SoH
4.184006161598658,-0.0066886949864491,25.148680870013376,0.0004,0.0,0.0,1.4290644310445066,100.0,71.10735881394486
4.184251380689682,-0.0043339969605535,25.15161704875697,0.0006,4.2,9.359,1.4290644310445066,99.99920773402378,71.10735881394486
3.583979847551189,-4.029721414233455,25.22843296032696,4.001,1.624,22.359,1.4290644310445066,98.97598228898256,71.10735881394486
3.540674703931668,-4.029179327353719,25.584010179912934,4.001,1.593,34.813,1.4290644310445066,97.99586417798962,71.10735881394486
3.507856548151623,-4.030439412256826,26.08328678530094,4.001,1.563,47.406,1.4290644310445066,97.00449695436197,71.10735881394486
3.479496160666017,-4.029580381688923,26.5932773915155,4.001,1.534,60.031,1.4290644310445066,96.01082240585414,71.10735881394486
3.4544211338941144,-4.028916628443794,27.10800321675171,4.001,1.507,72.609,1.4290644310445066,95.02101015033138,71.10735881394486
3.4317992315862744,-4.029092228696257,27.610200418760847,4.001,1.485,85.219,1.4290644310445066,94.02863643833473,71.10735881394486
3.411048886465691,-4.028470295818688,28.09724433911122,4.001,1.465,97.859,1.4290644310445066,93.03405535331373,71.10735881394486
3.3925581783875467,-4.026749591979804,28.581395500022253,4.001,1.445,110.531,1.4290644310445066,92.03738223816849,71.10735881394486
3.3752276805528645,-4.028102563421873,29.06338522750089,4.001,1.428,123.109,1.4290644310445066,91.04776997971933,71.10735881394486
3.358818926606705,-4.029265391708743,29.54015698122306,4.001,1.413,135.703,1.4290644310445066,90.0566128291955,71.10735881394486
3.3433933777971294,-4.028395662538191,30.008237181861936,4.001,1.399,148.344,1.4290644310445066,89.06197148648324,71.10735881394486
3.329725365044506,-4.027776240837615,30.44935283355922,4.001,1.385,160.938,1.4290644310445066,88.071180651501,71.10735881394486
3.3171654758367506,-4.028345738433553,30.893841065062624,4.001,1.373,173.547,1.4290644310445066,87.07906948437265,71.10735881394486
3.305948156667155,-4.03311369700898,31.30210818374567,4.001,1.363,186.156,1.4290644310445066,86.08578405235883,71.10735881394486
3.2959352030115223,-4.028141674844747,31.69290069041368,4.001,1.353,198.781,1.4290644310445066,85.09246428182746,71.10735881394486
3.286494931326156,-4.028589070978744,32.05769743311325,4.001,1.343,211.328,1.4290644310445066,84.10517181315213,71.10735881394486
3.277694179133106,-4.027416245957883,32.4149120809925,4.001,1.335,223.906,1.4290644310445066,83.11572816713645,71.10735881394486
3.268921363701719,-4.028492016990504,32.7696171998458,4.001,1.327,236.547,1.4290644310445066,82.12106303378151,71.10735881394486
3.260470067676456,-4.030878120078026,33.11068663708079,4.001,1.318,249.172,1.4290644310445066,81.12706846941948,71.10735881394486
