Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,SoC,SoH
4.186410748975229,-0.0018762647689931,23.87898230327721,0.0004,0.0,0.0,1.4855182940634626,100.0,73.9890010713989
4.186643866753638,-0.002665517604136,23.879704125860755,0.0004,4.202,9.375,1.4855182940634626,99.9995309132443,73.9890010713989
3.603598062077725,-4.027804099103844,23.9385438351547,4.0,1.701,20.562,1.4855182940634626,99.1537024078772,73.9890010713989
3.567711575199977,-4.027019366631067,24.195865809658702,4.0,1.675,31.14,1.4855182940634626,98.35407509384355,73.9890010713989
3.539987490049551,-4.027163717933372,24.562116951642416,4.0,1.647,41.89,1.4855182940634626,97.54141658039912,73.9890010713989
3.5156906114746773,-4.026982539911988,24.98680021922264,4.0,1.623,52.703,1.4855182940634626,96.72403228503215,73.9890010713989
3.494073662784224,-4.025788339091971,25.398280661384398,4.0,1.601,63.531,1.4855182940634626,95.90575682996331,73.9890010713989
3.4741389524489934,-4.026075376913943,25.79903827346067,4.0,1.581,74.375,1.4855182940634626,95.08621382065986,73.9890010713989
3.4558290908310467,-4.026917137822756,26.18496440862888,4.0,1.563,85.10900000000001,1.4855182940634626,94.27481452985931,73.9890010713989
3.4387704359360938,-4.0254792981687215,26.57599241075328,4.0,1.546,95.859,1.4855182940634626,93.4624959226511,73.9890010713989
3.423451533827353,-4.027308701328365,26.961475029022136,4.0,1.528,106.609,1.4855182940634626,92.64980815239008,73.9890010713989
3.4083228198632427,-4.027156784907562,27.334364338485877,4.0,1.513,117.39,1.4855182940634626,91.83480756166054,73.9890010713989
3.394494719460428,-4.026047290245891,27.69301393054236,4.0,1.5,128.078,1.4855182940634626,91.02705999830192,73.9890010713989
3.380952815771844,-4.028496093643428,28.06324091181025,4.0,1.487,138.859,1.4855182940634626,90.21178836339178,73.9890010713989
3.3677711879454177,-4.026361451921871,28.418726917319752,4.0,1.475,149.671,1.4855182940634626,89.39460571559957,73.9890010713989
3.3562150630813616,-4.027616467955661,28.773081382630195,4.0,1.463,160.5,1.4855182940634626,88.57588307327129,73.9890010713989
3.345247266070136,-4.026014265405566,29.12321521090403,4.0,1.453,171.25,1.4855182940634626,87.76345651274656,73.9890010713989
3.336101177115541,-4.026063342214177,29.46181375447533,4.0,1.444,182.031,1.4855182940634626,86.94867720876812,73.9890010713989
3.3273993605846828,-4.026286490315512,29.77929652350149,4.0,1.436,192.859,1.4855182940634626,86.13030050025898,73.9890010713989
3.3196264666341437,-4.027065043830788,30.080939208142304,4.0,1.428,203.671,1.4855182940634626,85.31297505279369,73.9890010713989
3.31198403228341,-4.025970685794667,30.35865900134096,4.0,1.421,214.421,1.4855182940634626,84.5005572863842,73.9890010713989
3.30468758672353,-4.026014527913651,30.629632123943285,4.0,1.413,225.125,1.4855182940634626,83.69160710304692,73.9890010713989
3.2976448788146056,-4.027420359654868,30.91016638532188,4.0,1.407,235.875,1.4855182940634626,82.87889680077679,73.9890010713989
3.2906919598199544,-4.026455412583364,31.17263657181209,4.0,1.401,246.703,1.4855182940634626,82.0604857573911,73.9890010713989
3.284142243792675,-4.025058702592768,31.4319773012342,4.0,1.395,257.437,1.4855182940634626,81.24946092997682,73.9890010713989
3.277481949723855,-4.02740285459829,31.671310140034528,4.0,1.388,268.328,1.4855182940634626,80.42609447133134,73.9890010713989
3.2712235007491435,-4.028055203238956,31.930859435549092,4.0,1.381,279.062,1.4855182940634626,79.61446586727699,73.9890010713989
3.264798098032544,-4.027673671113017,32.17288026074934,4.0,1.375,289.812,1.4855182940634626,78.80170444820918,73.9890010713989
3.258664498452836,-4.0262232697015525,32.42528443438709,4.0,1.369,300.593,1.4855182940634626,77.98689277871736,73.9890010713989
3.2525547560350727,-4.026371182829657,32.66107774765676,4.0,1.364,311.265,1.4855182940634626,77.18028953287191,73.9890010713989
3.2466863788688505,-4.027686370394966,32.89600797983416,4.0,1.357,322.0,1.4855182940634626,76.36865964043872,73.9890010713989
3.240695778961753,-4.027064974812313,33.146986370613014,4.0,1.351,332.75,1.4855182940634626,75.5560210527891,73.9890010713989
3.2348729711550592,-4.027258471804132,33.38489871148858,4.0,1.345,343.515,1.4855182940634626,74.7422094497657,73.9890010713989
3.2291738400552177,-4.0274155509523855,33.62556801269882,4.0,1.339,354.218,1.4855182940634626,73.93305335866404,73.9890010713989
3.223727930534715,-4.02636102765847,33.86004043712859,4.0,1.334,364.937,1.4855182940634626,73.12289983677202,73.9890010713989
3.21833122404204,-4.027009908190781,34.08865492686387,4.0,1.329,375.687,1.4855182940634626,72.31027236125044,73.9890010713989
3.2127916778665018,-4.026673424651634,34.33365814589067,4.0,1.324,386.484,1.4855182940634626,71.49416020012573,73.9890010713989
3.207398660560426,-4.026543717617399,34.565896791127535,4.0,1.318,397.281,1.4855182940634626,70.67807432757147,73.9890010713989
3.2022548922876366,-4.02595298204058,34.79781950697794,4.0,1.313,408.031,1.4855182940634626,69.86566013367789,73.9890010713989
3.1972541068852505,-4.028825757232152,35.01884280869824,4.0,1.309,418.796,1.4855182940634626,69.05153182014894,73.9890010713989
3.192255132752061,-4.027529174985694,35.244864201756045,4.0,1.304,429.562,1.4855182940634626,68.23758991155412,73.9890010713989
3.1873998618960737,-4.028817674311406,35.46909207520889,4.0,1.299,440.296,1.4855182940634626,67.42580767421997,73.9890010713989
3.182626059904477,-4.028102118655484,35.702039971440726,4.0,1.295,451.078,1.4855182940634626,66.61054015670535,73.9890010713989
3.1777072828295294,-4.026228435095887,35.9274560012974,4.0,1.29,461.812,1.4855182940634626,65.79927963531202,73.9890010713989
3.1734318752213624,-4.026746552045696,36.159186350194354,4.0,1.286,472.609,1.4855182940634626,64.98315265298149,73.9890010713989
3.1689886033567087,-4.025720880027321,36.36567070270131,4.0,1.282,483.328,1.4855182940634626,64.17312793669194,73.9890010713989
3.1646381856428456,-4.02670934955111,36.57683158398477,4.0,1.278,494.046,1.4855182940634626,63.36297991574862,73.9890010713989
3.160571805406888,-4.02815574896675,36.80827776813246,4.0,1.274,504.765,1.4855182940634626,62.55246527378348,73.9890010713989
3.156663533178738,-4.02735513070904,37.006325321292096,4.0,1.27,515.484,1.4855182940634626,61.742111726091,73.9890010713989
3.152464530687072,-4.027073099924911,37.22947993695761,4.0,1.266,526.203,1.4855182940634626,60.93181492647239,73.9890010713989
