Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,SoC,SoH
3.5876894293769497,-0.0018247483069616,17.533691485385635,0.0,-0.007,0.0,-0.0,74.56354005796224
3.83114345817628,1.5170511683331496,17.496022506416026,1.507,4.737,2.5,0.07064496635808609,74.56354005796224
3.842125086985107,1.517039495874426,17.454710447438284,1.507,4.726,5.313000000000002,0.15013407089633665,74.56354005796224
3.851826721624588,1.51703669677696,17.439215772256482,1.507,4.721,8.530999999999999,0.24106740414684258,74.56354005796224
3.859217513533992,1.5141374454618812,17.496016982514487,1.507,4.721,11.390999999999998,0.3217300229507122,74.56354005796224
3.865116160884072,1.5139975134202135,17.34747305014023,1.507,4.721,14.25,0.402356986050901,74.56354005796224
3.8698465612249073,1.5130675726565477,17.31146831645397,1.507,4.721,17.125,0.48338536630525314,74.56354005796224
3.8738406445936713,1.514979514307591,17.237648528626206,1.507,4.721,19.985,0.5640928446286543,74.56354005796224
3.8766358301020505,1.513843756994961,17.233870201160503,1.507,4.721,22.86,0.6451627914071043,74.56354005796224
3.878498739075035,1.5159829559323448,17.1115075906151,1.507,4.721,25.719,0.7258954879703563,74.56354005796224
3.88113976044068,1.516732006480511,17.186615821394632,1.507,4.726,28.594,0.8071201074030974,74.56354005796224
3.882442563685903,1.5176464349493586,17.055201703022526,1.507,4.726,31.453,0.8879413914707104,74.56354005796224
3.8849569799510015,1.5148640719192328,16.996104545217896,1.507,4.726,34.313,0.9686427198336878,74.56354005796224
3.887013059907655,1.5166091271459272,16.97012414523195,1.507,4.732,37.172,1.049408762741887,74.56354005796224
3.8884009124437777,1.5154766689211487,16.900923998802156,1.507,4.732,40.078,1.1314412442644586,74.56354005796224
3.888928846855217,1.5144158173017277,16.864144394617863,1.507,4.732,42.969,1.2129931686071047,74.56354005796224
3.8909001364345657,1.5154788074895555,16.790949180008145,1.507,4.732,45.844,1.2941506762424557,74.56354005796224
3.893526588452983,1.5170984432865462,16.77502866746506,1.507,4.732,48.703,1.374942777366778,74.56354005796224
3.89797797565268,1.5134683886544895,16.710442935347835,1.507,4.737,51.563,1.4555697535185392,74.56354005796224
3.902093683890019,1.5152218936417967,16.66674646631825,1.507,4.743,54.438,1.5367135028040815,74.56354005796224
3.905414117328448,1.5148325803571965,16.65409809148952,1.507,4.748,57.344,1.618711119927679,74.56354005796224
3.907763493297008,1.5151429423922684,16.597794498765374,1.507,4.748,60.235,1.700302200260175,74.56354005796224
3.9098160648404128,1.5137164998251642,16.52972869621809,1.507,4.748,63.094,1.780914198162233,74.56354005796224
3.9109179828789102,1.5156101131089037,16.359499065937456,1.507,4.748,65.969,1.8620787375269305,74.56354005796224
3.913471303863714,1.5144151576162566,16.371798270949988,1.507,4.748,68.828,1.9427279419999652,74.56354005796224
3.915641841798679,1.5158842417202745,16.38516748359914,1.507,4.753,71.688,2.023483617851688,74.56354005796224
3.91836570272004,1.5150575535262811,16.320399415658837,1.507,4.753,74.547,2.1041670327054356,74.56354005796224
3.921233123317217,1.5156418062112853,16.249694670635428,1.507,4.759,77.422,2.185333269311418,74.56354005796224
3.92287863998616,1.5148332117760237,16.22051511084737,1.507,4.764,80.281,2.2660047369896525,74.56354005796224
3.922998925643538,1.515829484156768,16.13837742010161,1.507,4.764,83.14099999999999,2.3467574957426107,74.56354005796224
3.923144326688388,1.515038374401675,16.04029280381749,1.507,4.759,86.047,2.428766252461094,74.56354005796224
3.924901005475331,1.517630893496209,15.958223395720664,1.507,4.759,88.922,2.510039009439197,74.56354005796224
3.926861643266405,1.5149329193789742,15.92900253546202,1.507,4.764,91.797,2.5911672834631743,74.56354005796224
3.9284395281309217,1.515489174017892,15.944973012770438,1.507,4.764,94.656,2.6718736839883928,74.56354005796224
3.9308629977163023,1.515194830441298,15.933174992575804,1.507,4.764,97.516,2.7525926328445833,74.56354005796224
3.932080067102259,1.5174811693984842,15.900180775225977,1.507,4.77,100.422,2.8347336176201186,74.56354005796224
3.933584985736936,1.515663953605587,15.810559411398796,1.507,4.77,103.281,2.9154493259197833,74.56354005796224
3.93431840493293,1.5157755522572254,15.73669768020933,1.507,4.77,106.156,2.996622724945782,74.56354005796224
3.9351384422758886,1.515322784356866,15.780566595775577,1.507,4.77,109.016,3.077348490288776,74.56354005796224
3.9367384205789,1.5148190021853822,15.710481478709635,1.507,4.77,111.875,3.158019201244407,74.56354005796224
3.939322061382268,1.5136650910000404,15.633573948930648,1.507,4.775,114.735,3.2386566563169317,74.56354005796224
3.942701765150268,1.5151118771978984,15.531743768380146,1.507,4.775,117.61,3.3197945139592906,74.56354005796224
3.9440587670112026,1.514487027480609,15.591711860836272,1.507,4.78,120.469,3.400447545815693,74.56354005796224
3.945171186841644,1.5174327397641905,15.490438973132848,1.507,4.78,123.328,3.4812574496837634,74.56354005796224
3.946370207557351,1.5151672487275465,15.39283858145756,1.507,4.78,126.203,3.562398272603709,74.56354005796224
3.947248417531882,1.5164486403898545,15.436148410999753,1.507,4.78,129.063,3.6431840156563142,74.56354005796224
