Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,SoC,SoH
4.19476201070069,-0.0061470498491616,26.42711805216501,0.0006,0.0,0.0,1.6027138832797037,100.0,79.80410524099594
4.195265814954276,-0.0035726202772132,26.427231147683106,0.0006,4.211,9.359000000000002,1.6027138832797037,99.99941808630658,79.80410524099594
3.62742484770102,-4.027289504051382,26.50583982143237,3.996,1.647,21.875,1.6027138832797037,99.1221735427164,79.80410524099594
3.5859380090607216,-4.02787462861839,26.79547008914925,3.996,1.628,33.703,1.6027138832797037,98.29303036623604,79.80410524099594
3.553762544576517,-4.029677577167621,27.14861105537648,3.996,1.602,45.734,1.6027138832797037,97.44927937427582,79.80410524099594
3.527117648888909,-4.027642126123027,27.51213402916539,3.996,1.577,57.703,1.6027138832797037,96.61030052478922,79.80410524099594
3.5031293055418065,-4.02793395845644,27.86466649922129,3.996,1.546,69.75,1.6027138832797037,95.76579300208395,79.80410524099594
3.481949195699266,-4.0256014027274025,28.218698513776868,3.996,1.525,81.73400000000001,1.6027138832797037,94.92618833887981,79.80410524099594
3.463009301903666,-4.027452849622222,28.58368390404028,3.995,1.505,93.703,1.6027138832797037,94.08724891667497,79.80410524099594
3.446543571324558,-4.027482540546353,28.97632906127982,3.996,1.483,105.641,1.6027138832797037,93.25047619914496,79.80410524099594
3.431161181916318,-4.02584423910014,29.313184251553395,3.996,1.468,117.609,1.6027138832797037,92.41194192359245,79.80410524099594
3.41745068986068,-4.029388852297206,29.688464222019856,3.996,1.453,129.625,1.6027138832797037,91.56930328184534,79.80410524099594
3.404655101508728,-4.029167720957805,30.0467880969154,3.996,1.442,141.641,1.6027138832797037,90.72671088378885,79.80410524099594
3.392440323609937,-4.02856160103098,30.38768168070452,3.996,1.43,153.594,1.6027138832797037,89.88866229468941,79.80410524099594
3.3811177364289318,-4.028678884969351,30.751189130733515,3.996,1.421,165.609,1.6027138832797037,89.04624223760204,79.80410524099594
3.369956979392092,-4.028664678042647,31.10414673782333,3.996,1.411,177.641,1.6027138832797037,88.20263321697745,79.80410524099594
3.360200980727269,-4.028232776865938,31.458862155951056,3.996,1.401,189.609,1.6027138832797037,87.3636014381272,79.80410524099594
3.350673542439898,-4.028722472669501,31.77906166644255,3.996,1.393,201.578,1.6027138832797037,86.52439754682352,79.80410524099594
3.341987682957231,-4.029169367275756,32.10351454949901,3.996,1.384,213.625,1.6027138832797037,85.67963100496543,79.80410524099594
3.33427744835612,-4.029420305619503,32.400580111887216,3.996,1.376,225.609,1.6027138832797037,84.83922984743518,79.80410524099594
3.326408638993012,-4.029980075284223,32.673638492552215,3.996,1.369,237.609,1.6027138832797037,83.9975897540435,79.80410524099594
3.3188518421585003,-4.027733022792281,32.94915723546194,3.996,1.362,249.625,1.6027138832797037,83.15529738464095,79.80410524099594
3.311808896268841,-4.029016036685681,33.20211909081753,3.996,1.355,261.547,1.6027138832797037,82.31932797756191,79.80410524099594
3.3045491573107606,-4.027428315827674,33.459515229465694,3.996,1.347,273.516,1.6027138832797037,81.48039366587436,79.80410524099594
3.297339846870431,-4.028796675978167,33.70390830540709,3.996,1.341,285.484,1.6027138832797037,80.64124443371358,79.80410524099594
3.2906421223597837,-4.029295594767868,33.9424932659449,3.996,1.332,297.453,1.6027138832797037,79.80192115808936,79.80410524099594
3.283889425582792,-4.027368378809483,34.168957461688535,3.996,1.327,309.406,1.6027138832797037,78.96412079113425,79.80410524099594
3.277060103429046,-4.027989700632728,34.404484894573855,3.996,1.32,321.422,1.6027138832797037,78.12177474444346,79.80410524099594
3.27021688813112,-4.0285557890269175,34.623967537025095,3.996,1.314,333.391,1.6027138832797037,77.28260557421139,79.80410524099594
3.263506307300412,-4.028649436943842,34.849282163312466,3.996,1.308,345.328,1.6027138832797037,76.44566052915432,79.80410524099594
3.257105924662815,-4.027194434073159,35.07694656935069,3.996,1.302,357.297,1.6027138832797037,75.60677493625536,79.80410524099594
3.2506438657665684,-4.027605701728518,35.29373915173823,3.996,1.296,369.25,1.6027138832797037,74.76892519978401,79.80410524099594
3.244538866253832,-4.02780142669391,35.5174209145334,3.996,1.29,381.312,1.6027138832797037,73.9233939826787,79.80410524099594
3.2381719413166614,-4.029303865545908,35.72725378873643,3.996,1.284,393.297,1.6027138832797037,73.08294698571422,79.80410524099594
3.2319414153075385,-4.028262652142192,35.926039622034914,3.996,1.278,405.203,1.6027138832797037,72.24825560487102,79.80410524099594
3.226191387239304,-4.029590015826451,36.13807058228275,3.996,1.272,417.156,1.6027138832797037,71.40999307798094,79.80410524099594
