Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,SoC,SoH
4.1765571620332524,-0.0028409850583038,5.834544220909255,0.0006,0.0,0.0,1.414172188151386,100.0,70.62131188051411
4.176312100320277,-0.0024425355844481,5.853687986611918,0.0006,4.192,9.391,1.414172188151386,99.99954888791392,70.62131188051411
3.995265042879496,-1.0068933129064197,5.884017826305274,0.9988,3.506,23.0,1.414172188151386,99.73005967042295,70.62131188051411
3.974584250601715,-1.006375260955468,5.926650329801935,0.9988,3.482,35.766,1.414172188151386,99.4773938391184,70.62131188051411
3.958542459634677,-1.0070850333235266,6.003638937508459,0.999,3.467,48.703,1.414172188151386,99.22116297415596,70.62131188051411
3.94509048781687,-1.007783078995544,6.061411054589039,0.9988,3.452,61.484,1.414172188151386,98.96784639202903,70.62131188051411
3.933223979863124,-1.0080338070561692,6.12233519117512,0.999,3.441,74.297,1.414172188151386,98.71383239615356,70.62131188051411
3.9227180205142633,-1.0073889197289605,6.17310405007704,0.999,3.431,87.047,1.414172188151386,98.46122906279933,70.62131188051411
3.913405205477294,-1.008034303708565,6.236565499005616,0.999,3.424,99.828,1.414172188151386,98.20784933277186,70.62131188051411
3.904880982469638,-1.007987298299187,6.293981967227756,0.999,3.416,112.578,1.414172188151386,97.95509595565747,70.62131188051411
3.8972317505008376,-1.0080912772110742,6.3525065392928,0.999,3.408,125.328,1.414172188151386,97.70231650577294,70.62131188051411
3.889945308052901,-1.0061986104891132,6.410292788618916,0.999,3.401,138.187,1.414172188151386,97.4478546839064,70.62131188051411
3.8833452823871206,-1.0080525318370857,6.473107729060736,0.999,3.395,150.969,1.414172188151386,97.1944505469752,70.62131188051411
3.877183185218779,-1.0067992654323414,6.532272870242943,0.9988,3.39,163.734,1.414172188151386,96.94169806332087,70.62131188051411
3.8716216278692746,-1.0081378270009411,6.6082171584629705,0.999,3.385,176.531,1.414172188151386,96.68797508358026,70.62131188051411
3.866163324832892,-1.0079714337752812,6.667163202116324,0.999,3.379,189.281,1.414172188151386,96.43522568450409,70.62131188051411
3.861177551199434,-1.0064451307125524,6.728779111069196,0.999,3.375,202.031,1.414172188151386,96.18285900677198,70.62131188051411
3.8564109177106256,-1.0069996693325562,6.77617188811857,0.9988,3.371,214.75,1.414172188151386,95.93096721366868,70.62131188051411
3.8520689554988823,-1.0065461819777068,6.841651649054754,0.999,3.367,227.5,1.414172188151386,95.67857519727549,70.62131188051411
3.8476582138504103,-1.0073602699272513,6.908774111240256,0.999,3.363,240.328,1.414172188151386,95.42443375378457,70.62131188051411
3.843617077090752,-1.007919574013156,6.968874750344155,0.999,3.359,253.172,1.414172188151386,95.16983404710993,70.62131188051411
3.839576809209361,-1.0071167632322118,7.021453431832739,0.999,3.356,265.953,1.414172188151386,94.9166849502636,70.62131188051411
3.835940684770191,-1.0081190738281447,7.073677316097141,0.999,3.352,278.75,1.414172188151386,94.66296669022576,70.62131188051411
3.832050852989216,-1.0072186721540255,7.1519504935829925,0.999,3.349,291.484,1.414172188151386,94.41072298539284,70.62131188051411
3.8283513777246343,-1.005450393629476,7.212251728116132,0.999,3.346,304.281,1.414172188151386,94.15767636515842,70.62131188051411
3.824747020525756,-1.0068493221725294,7.2663823433637935,0.999,3.343,317.141,1.414172188151386,93.90303018064834,70.62131188051411
3.821124033435343,-1.0059597874015431,7.312223636983369,0.9988,3.339,329.937,1.414172188151386,93.64987514271066,70.62131188051411
3.81772158509867,-1.0069271949388463,7.330057585278977,0.999,3.337,342.703,1.414172188151386,93.39707073997641,70.62131188051411
3.8139969407243126,-1.0074940904361274,7.115080774789834,0.999,3.333,355.5,1.414172188151386,93.14350977256687,70.62131188051411
3.81013886780218,-1.0061074391988585,6.753618049061786,0.999,3.33,368.359,1.414172188151386,92.88907100739348,70.62131188051411
3.8063263886369127,-1.008508146936843,6.516891615560116,0.999,3.326,381.109,1.414172188151386,92.63618702719276,70.62131188051411
3.802057920533906,-1.0080046809883207,6.3852783123282295,0.999,3.322,393.828,1.414172188151386,92.38404383957985,70.62131188051411
3.797978031375351,-1.0076974719868057,6.302958566086075,0.999,3.318,406.594,1.414172188151386,92.13104604706524,70.62131188051411
3.793392856670762,-1.006908586796762,6.091971148850116,0.999,3.314,419.328,1.414172188151386,91.87887999873483,70.62131188051411
3.789083308268152,-1.007025161528173,6.019317400846754,0.999,3.31,432.109,1.414172188151386,91.62575392691352,70.62131188051411
3.784605600295225,-1.0062329272220507,5.899257228856337,0.999,3.306,444.969,1.414172188151386,91.37126363725166,70.62131188051411
3.780087449836254,-1.0074458547353171,5.821373915335985,0.999,3.302,457.703,1.414172188151386,91.11896303774675,70.62131188051411
3.775391021226109,-1.009230814743006,5.696830829771342,0.999,3.297,470.484,1.414172188151386,90.86528255243567,70.62131188051411
3.770866455121499,-1.0068281124538758,5.629394531962118,0.999,3.292,483.219,1.414172188151386,90.61311685677205,70.62131188051411
3.76620864802221,-1.0079674202904791,5.527882841349737,0.999,3.288,495.953,1.414172188151386,90.36068563853301,70.62131188051411
3.761686797341914,-1.0084701029624794,5.473368502097957,0.999,3.284,508.672,1.414172188151386,90.10842602985343,70.62131188051411
3.757297822715513,-1.007681217788003,5.339425206977877,0.999,3.28,521.422,1.414172188151386,89.85574940259791,70.62131188051411
3.752830307113834,-1.0065842534402842,5.314991819322135,0.999,3.275,534.187,1.414172188151386,89.60305089674915,70.62131188051411
3.748319304368956,-1.0071887759734364,5.249382453719815,0.999,3.27,546.891,1.414172188151386,89.35140892169213,70.62131188051411
3.744093090670432,-1.0071444160511642,5.188202306873068,0.999,3.266,559.594,1.414172188151386,89.09979783699686,70.62131188051411
3.7398411363224655,-1.0059165188148922,5.120128679651347,0.9988,3.262,572.359,1.414172188151386,88.8472669629599,70.62131188051411
3.7354966827719354,-1.0055737294762928,5.033635313790021,0.999,3.258,585.109,1.414172188151386,88.5951187895737,70.62131188051411
3.731454728217341,-1.0078229989866858,5.240471372399083,0.999,3.254,597.859,1.414172188151386,88.34240661060355,70.62131188051411
3.727504870699888,-1.007534867797503,5.492299644726716,0.999,3.25,610.609,1.414172188151386,88.08976668068973,70.62131188051411
3.7238426590646014,-1.0075274923527735,5.64234055461108,0.999,3.247,623.391,1.414172188151386,87.8364945281276,70.62131188051411
3.720407484255806,-1.0080486676329272,5.790230272559814,0.999,3.243,636.125,1.414172188151386,87.58404296263802,70.62131188051411
3.71714344006256,-1.0083035590480065,5.894681014991872,0.999,3.24,648.875,1.414172188151386,87.3312102829645,70.62131188051411
3.713868137901176,-1.007770040561249,5.978500709926298,0.999,3.237,661.609,1.414172188151386,87.07882849569368,70.62131188051411
3.7107870263500695,-1.008598488673676,6.056656724903604,0.999,3.234,674.359,1.414172188151386,86.82592186225209,70.62131188051411
3.707896204694207,-1.00834011948515,6.122121970364135,0.999,3.231,687.062,1.414172188151386,86.57401205948501,70.62131188051411
3.7051126994613104,-1.0072953967677274,6.146205700229423,0.999,3.228,699.812,1.414172188151386,86.32143217706546,70.62131188051411
3.702403067990657,-1.0060221993041052,6.194558726695527,0.999,3.226,712.547,1.414172188151386,86.06946832682861,70.62131188051411
3.699816504273529,-1.0074258390848387,6.233553454400685,0.999,3.223,725.297,1.414172188151386,85.8168557359253,70.62131188051411
3.697168076777856,-1.0087216240826666,6.295525375996205,0.999,3.22,738.109,1.414172188151386,85.56268825557576,70.62131188051411
3.694752947023969,-1.0071386101954607,6.342812859217738,0.999,3.218,750.844,1.414172188151386,85.31044479402735,70.62131188051411
3.6922562096170326,-1.0082421359942384,6.384810218491743,0.999,3.216,763.609,1.414172188151386,85.05733008412729,70.62131188051411
3.689972563912164,-1.0078861052248358,6.436603869006651,0.999,3.214,776.297,1.414172188151386,84.80583103308993,70.62131188051411
3.68739942538326,-1.0071573004644008,6.450498905308455,0.999,3.212,789.031,1.414172188151386,84.55360269793074,70.62131188051411
3.685195191577676,-1.007250832422439,6.495619127257272,0.999,3.209,801.844,1.414172188151386,84.299786003489,70.62131188051411
3.682984657884961,-1.0077615512666631,6.535575180939686,0.999,3.207,814.594,1.414172188151386,84.04708923256891,70.62131188051411
3.6806642049717593,-1.007771651204693,6.566206577767165,0.999,3.205,827.406,1.414172188151386,83.7931611167844,70.62131188051411
